"id","parent_id","level","objectid","objecttype","querystatus","querytime","querytype","name","message","type","metadata.type","talking_about_count","likes","likes.count","shares.count","comments.count","created_time","updated_time"
"331","1","1","153080620724_10159013034665725","data","fetched (200)","2017-05-22 16:13:43.185000","Facebook:<user>/posts","The White House","A new optimism is sweeping our country as we return power from Washington and give it back to the American People!","video","","","{""paging"": {""cursors"": {""after"": ""MTQ0MjgxNDEyNTc3ODQ3NgZDZD"", ""before"": ""MTAyMDQzMzU5NTUzNTkxMTIZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159013034665725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTQ0MjgxNDEyNTc3ODQ3NgZDZD""}, ""data"": [{""id"": ""10204335955359112"", ""name"": ""Phillip Page""}, {""id"": ""10204474779094555"", ""name"": ""\u05e9\u05dc\u05de\u05d4 \u05e4\u05e8\u05e5""}, {""id"": ""222561348124861"", ""name"": ""Dave Cable""}, {""id"": ""10153120758715308"", ""name"": ""Michelle Ingalls""}, {""id"": ""1718777295032011"", ""name"": ""Shawn Lauzon""}, {""id"": ""387758688286068"", ""name"": ""Hamid Karimi""}, {""id"": ""905665219590109"", ""name"": ""Michael Williams""}, {""id"": ""1292125044137229"", ""name"": ""Frank Giordano""}, {""id"": ""368567780199791"", ""name"": ""Tubagus Izroil Maulana""}, {""id"": ""1038505619524376"", ""name"": ""Katt Soprano""}, {""id"": ""197251123969005"", ""name"": ""Barbara A. Shattuck""}, {""id"": ""1098977336814009"", ""name"": ""Paulette Drury""}, {""id"": ""1531201367172561"", ""name"": ""Michael Turner""}, {""id"": ""2399400373532296"", ""name"": ""Joe Philip""}, {""id"": ""1808300279486522"", ""name"": ""Taslima Naz""}, {""id"": ""179897875872754"", ""name"": ""Md Kabir Hosan""}, {""id"": ""1492493937440410"", ""name"": ""Lorri Chapman Belan""}, {""id"": ""10203495870516830"", ""name"": ""Jonathan Furman""}, {""id"": ""1075123002499109"", ""name"": ""Ray Torres""}, {""id"": ""868285639992329"", ""name"": ""Pravin Anand""}, {""id"": ""115365235709615"", ""name"": ""Tamela Taylor""}, {""id"": ""10205298126552060"", ""name"": ""Cassandra Sullivan Fitzgerald""}, {""id"": ""1709779945946822"", ""name"": ""Laurie Ramirez""}, {""id"": ""1088067401205896"", ""name"": ""Nish Mikala""}, {""id"": ""1442814125778476"", ""name"": ""Arsim Kola""}]}","","7","","2017-04-21T23:42:08+0000","2017-05-13T18:01:56+0000"
"332","1","1","153080620724_10159012340675725","data","fetched (200)","2017-05-22 16:13:43.185000","Facebook:<user>/posts","","Welcome home Aya Hijazi! It was a great honor to have you at The White House today!","video","","","{""paging"": {""cursors"": {""after"": ""MTA3NTEyMzAwMjQ5OTEwOQZDZD"", ""before"": ""MTAyMDQzMzU5NTUzNTkxMTIZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159012340675725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTA3NTEyMzAwMjQ5OTEwOQZDZD""}, ""data"": [{""id"": ""10204335955359112"", ""name"": ""Phillip Page""}, {""id"": ""388193328248622"", ""name"": ""CitytIres Ofdaltonllc""}, {""id"": ""10204474779094555"", ""name"": ""\u05e9\u05dc\u05de\u05d4 \u05e4\u05e8\u05e5""}, {""id"": ""222561348124861"", ""name"": ""Dave Cable""}, {""id"": ""10153120758715308"", ""name"": ""Michelle Ingalls""}, {""id"": ""111082856143047"", ""name"": ""\u0639\u0645\u0627\u062f \u0643\u0645\u064a\u0644""}, {""id"": ""10207688768412343"", ""name"": ""Shavonta Sparrow""}, {""id"": ""387758688286068"", ""name"": ""Hamid Karimi""}, {""id"": ""905665219590109"", ""name"": ""Michael Williams""}, {""id"": ""1798413747079610"", ""name"": ""Sharon Rasmussen""}, {""id"": ""1292125044137229"", ""name"": ""Frank Giordano""}, {""id"": ""1105059992860425"", ""name"": ""Alexa Lindquist""}, {""id"": ""368567780199791"", ""name"": ""Tubagus Izroil Maulana""}, {""id"": ""10100871573097828"", ""name"": ""Trinna McIntosh""}, {""id"": ""10154590839302620"", ""name"": ""Young Tran""}, {""id"": ""1038505619524376"", ""name"": ""Katt Soprano""}, {""id"": ""197251123969005"", ""name"": ""Barbara A. Shattuck""}, {""id"": ""1098977336814009"", ""name"": ""Paulette Drury""}, {""id"": ""1150849064929918"", ""name"": ""Jody Angel Lee""}, {""id"": ""1531201367172561"", ""name"": ""Michael Turner""}, {""id"": ""2399400373532296"", ""name"": ""Joe Philip""}, {""id"": ""1808300279486522"", ""name"": ""Taslima Naz""}, {""id"": ""179897875872754"", ""name"": ""Md Kabir Hosan""}, {""id"": ""10203495870516830"", ""name"": ""Jonathan Furman""}, {""id"": ""1075123002499109"", ""name"": ""Ray Torres""}]}","","17590","","2017-04-21T21:22:59+0000","2017-05-17T17:30:25+0000"
"333","1","1","153080620724_10159010336795725","data","fetched (200)","2017-05-22 16:13:43.185000","Facebook:<user>/posts","","Behind the scenes- he captured 18 months of historical photos, videos, Facebook Live's and special moments from the campaign, thru an iPhone - and delivered it to you here on Facebook, Twitter and Instagram. Now in The White House, Dan Scavino joins Jesse Watters tomorrow night at 8pmE on FOXNews.","video","","","{""paging"": {""cursors"": {""after"": ""MTY5MjI2NzQ2OTI3MzIw"", ""before"": ""MTAyMDQzMzU5NTUzNTkxMTIZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159010336795725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTY5MjI2NzQ2OTI3MzIw""}, ""data"": [{""id"": ""10204335955359112"", ""name"": ""Phillip Page""}, {""id"": ""10204474779094555"", ""name"": ""\u05e9\u05dc\u05de\u05d4 \u05e4\u05e8\u05e5""}, {""id"": ""950503511758648"", ""name"": ""Brendan Ukwueze""}, {""id"": ""10153120758715308"", ""name"": ""Michelle Ingalls""}, {""id"": ""387758688286068"", ""name"": ""Hamid Karimi""}, {""id"": ""1292125044137229"", ""name"": ""Frank Giordano""}, {""id"": ""1105059992860425"", ""name"": ""Alexa Lindquist""}, {""id"": ""368567780199791"", ""name"": ""Tubagus Izroil Maulana""}, {""id"": ""1038505619524376"", ""name"": ""Katt Soprano""}, {""id"": ""197251123969005"", ""name"": ""Barbara A. Shattuck""}, {""id"": ""1098977336814009"", ""name"": ""Paulette Drury""}, {""id"": ""1150849064929918"", ""name"": ""Jody Angel Lee""}, {""id"": ""1531201367172561"", ""name"": ""Michael Turner""}, {""id"": ""2399400373532296"", ""name"": ""Joe Philip""}, {""id"": ""1808300279486522"", ""name"": ""Taslima Naz""}, {""id"": ""179897875872754"", ""name"": ""Md Kabir Hosan""}, {""id"": ""10203495870516830"", ""name"": ""Jonathan Furman""}, {""id"": ""115365235709615"", ""name"": ""Tamela Taylor""}, {""id"": ""10205298126552060"", ""name"": ""Cassandra Sullivan Fitzgerald""}, {""id"": ""1709779945946822"", ""name"": ""Laurie Ramirez""}, {""id"": ""122658414959677"", ""name"": ""Mitchelle Vanessa""}, {""id"": ""1755753831371734"", ""name"": ""George Sadek""}, {""id"": ""270183630090089"", ""name"": ""Russ Johnson""}, {""id"": ""10202251661010046"", ""name"": ""Susan Hunter Harrell""}, {""id"": ""169226746927320"", ""name"": ""Giusy Piemonte""}]}","","976","","2017-04-21T14:28:12+0000","2017-05-13T18:02:38+0000"
"334","1","1","153080620724_10159010343910725","data","fetched (200)","2017-05-22 16:13:43.185000","Facebook:<user>/posts","Timeline Photos","Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on presidential election!","photo","","","{""paging"": {""cursors"": {""after"": ""MTMyODQxNjQyMzk0MTM2MQZDZD"", ""before"": ""MTAyMDQzMzU5NTUzNTkxMTIZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159010343910725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTMyODQxNjQyMzk0MTM2MQZDZD""}, ""data"": [{""id"": ""10204335955359112"", ""name"": ""Phillip Page""}, {""id"": ""10204474779094555"", ""name"": ""\u05e9\u05dc\u05de\u05d4 \u05e4\u05e8\u05e5""}, {""id"": ""1428095460581115"", ""name"": ""Hanook Hayat""}, {""id"": ""1752085595025357"", ""name"": ""Frona E Fileccia""}, {""id"": ""10153120758715308"", ""name"": ""Michelle Ingalls""}, {""id"": ""387758688286068"", ""name"": ""Hamid Karimi""}, {""id"": ""1292125044137229"", ""name"": ""Frank Giordano""}, {""id"": ""1105059992860425"", ""name"": ""Alexa Lindquist""}, {""id"": ""368567780199791"", ""name"": ""Tubagus Izroil Maulana""}, {""id"": ""197251123969005"", ""name"": ""Barbara A. Shattuck""}, {""id"": ""179923549012837"", ""name"": ""Brobbey Agyeman Nana""}, {""id"": ""1531201367172561"", ""name"": ""Michael Turner""}, {""id"": ""2399400373532296"", ""name"": ""Joe Philip""}, {""id"": ""1808300279486522"", ""name"": ""Taslima Naz""}, {""id"": ""179897875872754"", ""name"": ""Md Kabir Hosan""}, {""id"": ""115365235709615"", ""name"": ""Tamela Taylor""}, {""id"": ""10205298126552060"", ""name"": ""Cassandra Sullivan Fitzgerald""}, {""id"": ""1709779945946822"", ""name"": ""Laurie Ramirez""}, {""id"": ""122658414959677"", ""name"": ""Mitchelle Vanessa""}, {""id"": ""10202251661010046"", ""name"": ""Susan Hunter Harrell""}, {""id"": ""169226746927320"", ""name"": ""Giusy Piemonte""}, {""id"": ""1320654901283083"", ""name"": ""Trey Golightly""}, {""id"": ""448432005349210"", ""name"": ""Keith Edwards""}, {""id"": ""633218846813525"", ""name"": ""Haneo Kazunori""}, {""id"": ""1328416423941361"", ""name"": ""Patr\u00edcia Cavalcanti""}]}","","3091","","2017-04-21T14:12:21+0000","2017-05-08T20:47:33+0000"
"335","1","1","153080620724_10159008501380725","data","fetched (200)","2017-05-22 16:13:43.185000","Facebook:<user>/posts","","President Donald J. Trump's tentative schedule for Friday, April 21st: Receives daily intelligence briefing Meets with Secretary of State Rex Tillerson Signs financial services Executive Orders Meets with Secretary of the Treasury Steve Mnuchin Meets with the Director of the Office of Management and Budget Mick Mulvaney","status","","","{""paging"": {""cursors"": {""after"": ""MjIzMjYxODM0ODQyMTc0"", ""before"": ""MTAyMDQzMzU5NTUzNTkxMTIZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159008501380725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MjIzMjYxODM0ODQyMTc0""}, ""data"": [{""id"": ""10204335955359112"", ""name"": ""Phillip Page""}, {""id"": ""10204474779094555"", ""name"": ""\u05e9\u05dc\u05de\u05d4 \u05e4\u05e8\u05e5""}, {""id"": ""10153120758715308"", ""name"": ""Michelle Ingalls""}, {""id"": ""387758688286068"", ""name"": ""Hamid Karimi""}, {""id"": ""1292125044137229"", ""name"": ""Frank Giordano""}, {""id"": ""1105059992860425"", ""name"": ""Alexa Lindquist""}, {""id"": ""368567780199791"", ""name"": ""Tubagus Izroil Maulana""}, {""id"": ""197251123969005"", ""name"": ""Barbara A. Shattuck""}, {""id"": ""1150849064929918"", ""name"": ""Jody Angel Lee""}, {""id"": ""1531201367172561"", ""name"": ""Michael Turner""}, {""id"": ""2399400373532296"", ""name"": ""Joe Philip""}, {""id"": ""1808300279486522"", ""name"": ""Taslima Naz""}, {""id"": ""1075123002499109"", ""name"": ""Ray Torres""}, {""id"": ""115365235709615"", ""name"": ""Tamela Taylor""}, {""id"": ""10205298126552060"", ""name"": ""Cassandra Sullivan Fitzgerald""}, {""id"": ""1709779945946822"", ""name"": ""Laurie Ramirez""}, {""id"": ""10202251661010046"", ""name"": ""Susan Hunter Harrell""}, {""id"": ""169226746927320"", ""name"": ""Giusy Piemonte""}, {""id"": ""1320654901283083"", ""name"": ""Trey Golightly""}, {""id"": ""448432005349210"", ""name"": ""Keith Edwards""}, {""id"": ""10207589099462061"", ""name"": ""David Null""}, {""id"": ""633218846813525"", ""name"": ""Haneo Kazunori""}, {""id"": ""1106582209425940"", ""name"": ""Lori Miller""}, {""id"": ""10206459797363152"", ""name"": ""Anast\u00e1cio S. Filho""}, {""id"": ""223261834842174"", ""name"": ""Cristian Gonzales""}]}","","792","","2017-04-21T11:30:00+0000","2017-04-21T11:30:00+0000"
"336","1","1","153080620724_10159006794590725","data","fetched (200)","2017-05-22 16:13:43.185000","Facebook:<user>/posts","","A great honor to host Prime Minister Paolo Gentiloni of Italy at The White House this afternoon!","video","","","{""paging"": {""cursors"": {""after"": ""MTAyMDc1ODkwOTk0NjIwNjEZD"", ""before"": ""MTAyMDQzMzU5NTUzNTkxMTIZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159006794590725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTAyMDc1ODkwOTk0NjIwNjEZD""}, ""data"": [{""id"": ""10204335955359112"", ""name"": ""Phillip Page""}, {""id"": ""10204474779094555"", ""name"": ""\u05e9\u05dc\u05de\u05d4 \u05e4\u05e8\u05e5""}, {""id"": ""387758688286068"", ""name"": ""Hamid Karimi""}, {""id"": ""905665219590109"", ""name"": ""Michael Williams""}, {""id"": ""1292125044137229"", ""name"": ""Frank Giordano""}, {""id"": ""1105059992860425"", ""name"": ""Alexa Lindquist""}, {""id"": ""368567780199791"", ""name"": ""Tubagus Izroil Maulana""}, {""id"": ""197251123969005"", ""name"": ""Barbara A. Shattuck""}, {""id"": ""1098977336814009"", ""name"": ""Paulette Drury""}, {""id"": ""1150849064929918"", ""name"": ""Jody Angel Lee""}, {""id"": ""1531201367172561"", ""name"": ""Michael Turner""}, {""id"": ""2399400373532296"", ""name"": ""Joe Philip""}, {""id"": ""1808300279486522"", ""name"": ""Taslima Naz""}, {""id"": ""179897875872754"", ""name"": ""Md Kabir Hosan""}, {""id"": ""10203495870516830"", ""name"": ""Jonathan Furman""}, {""id"": ""1075123002499109"", ""name"": ""Ray Torres""}, {""id"": ""115365235709615"", ""name"": ""Tamela Taylor""}, {""id"": ""1709779945946822"", ""name"": ""Laurie Ramirez""}, {""id"": ""1442814125778476"", ""name"": ""Arsim Kola""}, {""id"": ""270183630090089"", ""name"": ""Russ Johnson""}, {""id"": ""10202251661010046"", ""name"": ""Susan Hunter Harrell""}, {""id"": ""169226746927320"", ""name"": ""Giusy Piemonte""}, {""id"": ""1320654901283083"", ""name"": ""Trey Golightly""}, {""id"": ""448432005349210"", ""name"": ""Keith Edwards""}, {""id"": ""10207589099462061"", ""name"": ""David Null""}]}","","2493","","2017-04-20T22:04:00+0000","2017-04-20T22:04:00+0000"
"337","1","1","153080620724_10159006202605725","data","fetched (200)","2017-05-22 16:13:43.185000","Facebook:<user>/posts","","We are going to use American steel, we are going to use American labor, and we are going to come FIRST in all deals. http://45.wh.gov/7xvM2D","video","","","{""paging"": {""cursors"": {""after"": ""MTAyMTExNzE3NzU4Njg2NzcZD"", ""before"": ""MTAyMDQzMzU5NTUzNTkxMTIZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159006202605725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTAyMTExNzE3NzU4Njg2NzcZD""}, ""data"": [{""id"": ""10204335955359112"", ""name"": ""Phillip Page""}, {""id"": ""10204474779094555"", ""name"": ""\u05e9\u05dc\u05de\u05d4 \u05e4\u05e8\u05e5""}, {""id"": ""108018136450901"", ""name"": ""Jody Brock""}, {""id"": ""387758688286068"", ""name"": ""Hamid Karimi""}, {""id"": ""1798413747079610"", ""name"": ""Sharon Rasmussen""}, {""id"": ""1292125044137229"", ""name"": ""Frank Giordano""}, {""id"": ""1105059992860425"", ""name"": ""Alexa Lindquist""}, {""id"": ""368567780199791"", ""name"": ""Tubagus Izroil Maulana""}, {""id"": ""1038505619524376"", ""name"": ""Katt Soprano""}, {""id"": ""197251123969005"", ""name"": ""Barbara A. Shattuck""}, {""id"": ""1098977336814009"", ""name"": ""Paulette Drury""}, {""id"": ""1150849064929918"", ""name"": ""Jody Angel Lee""}, {""id"": ""1531201367172561"", ""name"": ""Michael Turner""}, {""id"": ""2399400373532296"", ""name"": ""Joe Philip""}, {""id"": ""1808300279486522"", ""name"": ""Taslima Naz""}, {""id"": ""179897875872754"", ""name"": ""Md Kabir Hosan""}, {""id"": ""10203495870516830"", ""name"": ""Jonathan Furman""}, {""id"": ""1075123002499109"", ""name"": ""Ray Torres""}, {""id"": ""115365235709615"", ""name"": ""Tamela Taylor""}, {""id"": ""10205298126552060"", ""name"": ""Cassandra Sullivan Fitzgerald""}, {""id"": ""1709779945946822"", ""name"": ""Laurie Ramirez""}, {""id"": ""1474924059194400"", ""name"": ""Jo DG""}, {""id"": ""1088067401205896"", ""name"": ""Nish Mikala""}, {""id"": ""327152840994909"", ""name"": ""Peggy Cottingham""}, {""id"": ""10211171775868677"", ""name"": ""Donovan Kohler""}]}","","5377","","2017-04-20T19:40:39+0000","2017-04-20T19:40:39+0000"
"338","1","1","153080620724_10159005357545725","data","fetched (200)","2017-05-22 16:13:43.185000","Facebook:<user>/posts","Timeline Photos","The New York Times, which has been calling me wrong for two years, just got caught in a big lie concerning New England Patriots visit to W.H.","photo","","","{""paging"": {""cursors"": {""after"": ""MTA4ODA2NzQwMTIwNTg5NgZDZD"", ""before"": ""MTAyMDQzMzU5NTUzNTkxMTIZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159005357545725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTA4ODA2NzQwMTIwNTg5NgZDZD""}, ""data"": [{""id"": ""10204335955359112"", ""name"": ""Phillip Page""}, {""id"": ""10204474779094555"", ""name"": ""\u05e9\u05dc\u05de\u05d4 \u05e4\u05e8\u05e5""}, {""id"": ""1752085595025357"", ""name"": ""Frona E Fileccia""}, {""id"": ""108018136450901"", ""name"": ""Jody Brock""}, {""id"": ""294440951015301"", ""name"": ""\u0627\u0644\u0641\u062a\u0649 \u0627\u0644\u0645\u062c\u0646\u0648\u0646""}, {""id"": ""387758688286068"", ""name"": ""Hamid Karimi""}, {""id"": ""1798413747079610"", ""name"": ""Sharon Rasmussen""}, {""id"": ""1292125044137229"", ""name"": ""Frank Giordano""}, {""id"": ""1105059992860425"", ""name"": ""Alexa Lindquist""}, {""id"": ""368567780199791"", ""name"": ""Tubagus Izroil Maulana""}, {""id"": ""1038505619524376"", ""name"": ""Katt Soprano""}, {""id"": ""197251123969005"", ""name"": ""Barbara A. Shattuck""}, {""id"": ""1098977336814009"", ""name"": ""Paulette Drury""}, {""id"": ""1150849064929918"", ""name"": ""Jody Angel Lee""}, {""id"": ""1369094606512617"", ""name"": ""Pat Masters""}, {""id"": ""179923549012837"", ""name"": ""Brobbey Agyeman Nana""}, {""id"": ""1701059966819012"", ""name"": ""Jaydip Chatterjee""}, {""id"": ""1531201367172561"", ""name"": ""Michael Turner""}, {""id"": ""2399400373532296"", ""name"": ""Joe Philip""}, {""id"": ""1808300279486522"", ""name"": ""Taslima Naz""}, {""id"": ""179897875872754"", ""name"": ""Md Kabir Hosan""}, {""id"": ""10203495870516830"", ""name"": ""Jonathan Furman""}, {""id"": ""115365235709615"", ""name"": ""Tamela Taylor""}, {""id"": ""1709779945946822"", ""name"": ""Laurie Ramirez""}, {""id"": ""1088067401205896"", ""name"": ""Nish Mikala""}]}","","2117","","2017-04-20T16:08:31+0000","2017-05-05T11:13:55+0000"
"339","1","1","153080620724_10159002645145725","data","fetched (200)","2017-05-22 16:13:43.185000","Facebook:<user>/posts","","President Donald J. Trump's tentative schedule for Thursday, April 20th: Receives daily intelligence briefing Leads a signing event for the Memorandum Regarding the Investigation Pursuant to Section 232(B) of the Trade Expansion Act Meets with National Security Advisor H. R. McMaster Welcomes and meets with Prime Minister Paolo Gentiloni of Italy Leads an expanded bilateral meeting with Prime Minister Gentiloni Holds a joint press conference with Prime Minister Gentiloni","status","","","{""paging"": {""cursors"": {""after"": ""MTUzOTczNjI2NjM0MzEwNgZDZD"", ""before"": ""MTAyMDQzMzU5NTUzNTkxMTIZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159002645145725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTUzOTczNjI2NjM0MzEwNgZDZD""}, ""data"": [{""id"": ""10204335955359112"", ""name"": ""Phillip Page""}, {""id"": ""10204474779094555"", ""name"": ""\u05e9\u05dc\u05de\u05d4 \u05e4\u05e8\u05e5""}, {""id"": ""387758688286068"", ""name"": ""Hamid Karimi""}, {""id"": ""1292125044137229"", ""name"": ""Frank Giordano""}, {""id"": ""1105059992860425"", ""name"": ""Alexa Lindquist""}, {""id"": ""368567780199791"", ""name"": ""Tubagus Izroil Maulana""}, {""id"": ""1038505619524376"", ""name"": ""Katt Soprano""}, {""id"": ""197251123969005"", ""name"": ""Barbara A. Shattuck""}, {""id"": ""1150849064929918"", ""name"": ""Jody Angel Lee""}, {""id"": ""1531201367172561"", ""name"": ""Michael Turner""}, {""id"": ""2399400373532296"", ""name"": ""Joe Philip""}, {""id"": ""10203495870516830"", ""name"": ""Jonathan Furman""}, {""id"": ""115365235709615"", ""name"": ""Tamela Taylor""}, {""id"": ""1709779945946822"", ""name"": ""Laurie Ramirez""}, {""id"": ""1088067401205896"", ""name"": ""Nish Mikala""}, {""id"": ""10202251661010046"", ""name"": ""Susan Hunter Harrell""}, {""id"": ""169226746927320"", ""name"": ""Giusy Piemonte""}, {""id"": ""1320654901283083"", ""name"": ""Trey Golightly""}, {""id"": ""448432005349210"", ""name"": ""Keith Edwards""}, {""id"": ""633218846813525"", ""name"": ""Haneo Kazunori""}, {""id"": ""10206459797363152"", ""name"": ""Anast\u00e1cio S. Filho""}, {""id"": ""223261834842174"", ""name"": ""Cristian Gonzales""}, {""id"": ""10207423714182290"", ""name"": ""Rachel Tuenge Norton""}, {""id"": ""1911566712412948"", ""name"": ""Bojan Kosi\u0107""}, {""id"": ""1539736266343106"", ""name"": ""Rodney Fletcher""}]}","","1012","","2017-04-20T11:30:00+0000","2017-04-20T11:30:00+0000"
"340","1","1","153080620724_10159002596950725","data","fetched (200)","2017-05-22 16:13:43.185000","Facebook:<user>/posts","","It was a great honor to host the Super Bowl Champion New England Patriots at the White House today. Congratulations!","video","","","{""paging"": {""cursors"": {""after"": ""MTAyMDY0NTk3OTczNjMxNTIZD"", ""before"": ""MTAyMDQzMzU5NTUzNTkxMTIZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159002596950725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTAyMDY0NTk3OTczNjMxNTIZD""}, ""data"": [{""id"": ""10204335955359112"", ""name"": ""Phillip Page""}, {""id"": ""10204474779094555"", ""name"": ""\u05e9\u05dc\u05de\u05d4 \u05e4\u05e8\u05e5""}, {""id"": ""387758688286068"", ""name"": ""Hamid Karimi""}, {""id"": ""905665219590109"", ""name"": ""Michael Williams""}, {""id"": ""1105059992860425"", ""name"": ""Alexa Lindquist""}, {""id"": ""368567780199791"", ""name"": ""Tubagus Izroil Maulana""}, {""id"": ""197251123969005"", ""name"": ""Barbara A. Shattuck""}, {""id"": ""1150849064929918"", ""name"": ""Jody Angel Lee""}, {""id"": ""231595887216589"", ""name"": ""Phador Limage""}, {""id"": ""1531201367172561"", ""name"": ""Michael Turner""}, {""id"": ""2399400373532296"", ""name"": ""Joe Philip""}, {""id"": ""179897875872754"", ""name"": ""Md Kabir Hosan""}, {""id"": ""10203495870516830"", ""name"": ""Jonathan Furman""}, {""id"": ""115365235709615"", ""name"": ""Tamela Taylor""}, {""id"": ""10205298126552060"", ""name"": ""Cassandra Sullivan Fitzgerald""}, {""id"": ""1709779945946822"", ""name"": ""Laurie Ramirez""}, {""id"": ""200140430498392"", ""name"": ""Patricia Gaetano""}, {""id"": ""1088067401205896"", ""name"": ""Nish Mikala""}, {""id"": ""270183630090089"", ""name"": ""Russ Johnson""}, {""id"": ""10202251661010046"", ""name"": ""Susan Hunter Harrell""}, {""id"": ""169226746927320"", ""name"": ""Giusy Piemonte""}, {""id"": ""1320654901283083"", ""name"": ""Trey Golightly""}, {""id"": ""448432005349210"", ""name"": ""Keith Edwards""}, {""id"": ""633218846813525"", ""name"": ""Haneo Kazunori""}, {""id"": ""10206459797363152"", ""name"": ""Anast\u00e1cio S. Filho""}]}","","2390","","2017-04-20T02:54:32+0000","2017-04-30T02:09:14+0000"
